2025-11-25	9	100.0000
2025-11-26	9	100.0000
2025-11-27	7	100.0000
2025-11-28	11	100.0000
2025-11-30	5	100.0000
2025-12-01	4	100.0000
2025-12-02	7	100.0000
2025-12-03	7	100.0000
2025-12-04	11	100.0000
2025-12-05	2	100.0000
2025-12-06	7	100.0000
2025-12-07	8	100.0000
2025-12-08	13	100.0000
2025-12-09	13	100.0000
2025-12-10	5	100.0000
2025-12-11	10	100.0000
2025-12-12	16	100.0000
2025-12-13	9	100.0000
2025-12-14	4	100.0000
2025-12-15	1	100.0000
